DateTime,Entries,UniqueIPs
1526760629,4367,4443
1526775028,4376,4452
1526785827,4379,4455
1526796627,4376,4451
1526808030,4371,4446
1526818229,4370,4445
1526829029,4366,4441
1526843428,4362,4437
1526857830,4359,4434
1526868628,4359,4434
1526879427,4360,4435
1526890831,4368,4443
1526901629,4364,4439
1526913029,4365,4439
1526922630,4359,4433
1526933429,4358,4432
1526944828,4356,4430
1526966428,4355,4429
1526977230,4351,4425
1526988030,4347,4421
1526998829,4344,4418
1527009030,4339,4413
1527023429,4336,4410
1527035427,4332,4405
1527048628,4327,4399
1527059430,4321,4391
1527073830,4308,4378
1527088230,4288,4358
1527100830,4277,4347
1527115228,4267,4337
1527124227,4250,4319
1527135029,4242,4311
1527147630,4240,4309
1527158430,4232,4293
1527169830,4218,4279
1527183029,4207,4269
1527197430,4185,4247
1527208227,4179,4241
1527221428,4176,4238
1527232231,4161,4223
1527243031,4151,4213
1527253831,4139,4201
1527267629,4130,4191
1527280829,4122,4182
1527280829,4122,4182
1527280829,4122,4182
1527280829,4129,4189
1527295228,4118,4178
1527295228,4118,4178
1527295228,4118,4178
1527295228,4118,4178
1527295228,4120,4180
1527295228,4120,4180
1527295228,4120,4180
1527295228,4120,4180
1527295228,4120,4180
1527295228,4120,4180
1527309628,4118,4179
1527309628,4118,4179
1527309628,4118,4179
1527309628,4118,4179
1527309628,4118,4179
1527309628,4118,4179
1527309628,4118,4179
1527309628,4120,4181
1527309628,4120,4181
1527309628,4120,4181
1527309628,4120,4181
1527309628,4120,4181
1527324030,4104,4164
1527324030,4112,4172
1527324030,4112,4172
1527324030,4112,4172
1527324030,4112,4172
1527324030,4112,4172
1527324030,4112,4172
1527324030,4112,4172
1527324030,4112,4172
1527324030,4112,4172
1527324030,4119,4180
1527324030,4119,4180
1527338431,4105,4165
1527338431,4105,4165
1527338431,4105,4165
1527338431,4105,4165
1527338431,4105,4165
1527338431,4105,4165
1528315229,3813,3876
1528315229,3813,3876
1528315229,3824,3887
1528327830,3810,3873
1528337430,3806,3868
1528348229,3802,3864
1528357232,3791,3853
1528371631,3793,3855
1528385429,3773,3834
1528396229,3763,3823
1528411228,3762,3822
1528425628,3761,3821
1528436429,3755,3815
1528447232,3750,3810
1528458631,3746,3806
1528470629,3746,3806
1528481430,3746,3806
1528495228,3766,3826
1528506630,3760,3820
1528517430,3754,3814
1528528231,3751,3811
1528539631,3744,3804
1528549831,3736,3796
1528561231,3731,3791
1528575032,3726,3786
1528587028,3724,3784
1528597230,3718,3778
1528611028,3709,3769
1528621832,3708,3768
1528632632,3703,3763
1528646430,3696,3756
1528659031,3692,3752
1528672230,3687,3746
1528683030,3685,3744
1528694430,3683,3742
1528704633,3681,3740
1528716631,3679,3738
1528729230,3675,3734
1528743630,3673,3732
1528754428,3669,3728
1528767029,3663,3722
1528781428,3661,3720
1528794032,3654,3713
1528806630,3656,3715
1528820430,3649,3708
1528831830,3648,3707
1528844430,3650,3710
1528856430,3642,3702
1528867829,3637,3697
1528882232,3633,3693
1528896032,3626,3686
1528907432,3622,3682
1528921230,3621,3682
1528932630,3614,3675
1528944029,3610,3671
1528957828,3600,3661
1528969830,3593,3654
1528981831,3581,3642
1528995631,3574,3635
1529010030,3563,3623
1529024430,3556,3616
1529037029,3556,3616
1529051432,3548,3608
1529065231,3533,3593
1529079630,3532,3592
1529091031,3527,3587
1529105430,3527,3587
1529119829,3517,3577
1529130628,3512,3572
1529143229,3510,3570
1529157631,3503,3563
1529172029,3527,3588
1529186430,3524,3585
1529197228,3521,3582
1529209827,3513,3574
1529224230,3511,3572
1529238030,3509,3570
1529252430,3508,3568
1529266830,3501,3561
1529277630,3490,3550
1529292027,3487,3547
1529306432,3487,3547
1529320830,3485,3545
1529332232,3476,3536
1529346629,3484,3544
1529359230,3477,3537
1529373628,3478,3537
1529387428,3471,3531
1529398232,3462,3517
1529409032,3458,3513
1529423430,3459,3514
1529434829,3447,3502
1529449229,3449,3504
1529463029,3463,3518
1529477427,3452,3507
1529491830,3456,3511
1529503232,3442,3497
1529517631,3435,3490
1529528430,3425,3480
1529540429,3423,3478
1529554829,3421,3476
1529565631,3417,3472
1529580031,3410,3465
1529591429,3396,3452
1529605829,3393,3449
1529620230,3393,3449
1529634629,3387,3443
1529647227,3380,3436
1529661631,3378,3434
1529676030,3374,3430
1529690430,3371,3427
1529704831,3365,3421
1529719228,3372,3429
1529733027,3356,3413
1529744431,3347,3403
1529758829,3342,3397
1529773231,3332,3386
1529783428,3352,3406
1529796628,3351,3405
1529811028,3348,3402
1529824831,3342,3396
1529835631,3334,3388
1529847031,3331,3385
1529861431,3329,3383
1529875230,3332,3386
1529887828,3330,3384
1529901628,3325,3379
1529915430,3324,3377
1529929831,3322,3375
1529944231,3319,3372
1529958631,3312,3365
1529969428,3308,3361
1529982029,3300,3353
1529996431,3298,3351
1530010831,3294,3347
1530024629,3290,3343
1530039029,3290,3343
1530053429,3287,3340
1530067827,3280,3333
1530078628,3273,3326
1530089431,3268,3321
1530100831,3262,3315
1530115229,3255,3308
1530129030,3239,3291
1530157828,3239,3291
1530169231,3228,3277
1530183030,3222,3271
1530197429,3217,3266
1530208230,3217,3266
1530220230,3248,3297
1530232229,3252,3301
1530246028,3249,3298
1530257430,3243,3292
1530271829,3240,3289
1530285629,3235,3284
1530297030,3226,3274
1530307828,3215,3263
1530319827,3217,3265
1530331228,3210,3258
1530345631,3208,3256
1530360031,3203,3251
1530373831,3203,3251
1530385230,3197,3245
1530396630,3192,3240
1530409229,3184,3232
1530422429,3185,3233
1530434432,3177,3225
1530446430,3227,3274
1530457830,3409,3457
1530471630,3430,3478
1530485428,3438,3486
1530499230,3467,3515
1530511829,3471,3519
1530523833,3464,3512
1530534630,3461,3509
1530547229,3460,3507
1530556829,3458,3505
1530568829,3456,3503
1530580229,3467,3514
1530594628,3502,3549
1530609031,3502,3548
1530621030,3510,3556
1530635430,3521,3567
1530648030,3524,3570
1530662429,3523,3569
1530676826,3519,3565
1530690030,3514,3560
1530700828,3507,3553
1530715227,3500,3546
1530729627,3502,3548
1530743426,3497,3543
1530754826,3493,3539
1530765625,3499,3545
1530777629,3499,3545
1530787829,3493,3539
1530798029,3488,3534
1530811828,3487,3533
1530822628,3484,3530
1530833427,3480,3526
1530844827,3475,3521
1530859226,3478,3524
1530873028,3464,3510
1530884427,3463,3509
1530896428,3468,3516
1530909027,3461,3509
1530919826,3452,3500
1530933626,3452,3500
1530945628,3454,3502
1530958229,3449,3497
1530969028,3438,3486
1530982828,3434,3483
1530997228,3431,3480
1531009827,3549,3598
1531023026,3563,3611
1531036829,3562,3610
1531051229,3560,3608
1531065628,3570,3618
1531076429,5734,5809
1531085428,5933,6011
1531094427,5992,6071
1531104027,6005,6084
1531114227,7125,7217
1531128629,7355,7448
1531157428,7429,7523
1531168828,7473,7567
1531181428,7494,7590
1531195827,7499,7595
1531209630,7755,7856
1531222229,7790,7891
1531233628,7816,7918
1531245028,8007,8111
1531255828,8182,8290
1531266627,8250,8359
1531279227,8274,8381
1531291226,8284,8392
1531304429,8290,8397
1531315228,8289,8396
1531326628,8285,8392
1531335627,8332,8440
1531345227,8406,8514
1531356027,8428,8536
1531368625,8429,8537
1531381228,8494,8603
1531392028,8543,8652
1531403428,8562,8670
1531413627,8577,8685
1531424428,8606,8714
1531434027,8607,8715
1531443026,8610,8718
1531454425,8608,8716
1531464626,8615,8724
1531475428,8629,8738
1531486228,8637,8746
1531496428,8643,8752
1531506028,8716,8826
1531515628,8742,8852
1531524626,8784,8898
1531534226,8792,8906
1531546825,8795,8909
1531557629,8798,8912
1531567829,8797,8911
1531577429,8796,8910
1531585830,8791,8905
1531594828,8798,8912
1531604428,8797,8911
1531612827,8810,8924
1531623627,8814,8928
1531633826,8822,8936
1531642829,8822,8936
1531651829,8832,8949
1531661429,8846,8962
1531670428,8844,8960
1531679428,8847,8963
1531689027,8847,8963
1531698026,8844,8959
1531707626,8840,8955
1531717826,8848,8963
1531728028,8846,8961
1531738229,8851,8966
1531747227,8855,8971
1531756828,8856,8972
1531765827,8850,8966
1531774828,8851,8967
1531783826,8857,8973
1531794025,8857,8973
1531804826,8853,8969
1531815027,8852,8968
1531825228,8859,8975
1531835427,8859,8981
1531845626,8859,8981
1531855827,8862,8984
1531865426,8863,8985
1531873825,8861,8983
1531884626,8855,8976
1531893024,8853,8974
1531903227,8854,8975
1531914027,8854,8975
1531926027,8853,8975
1531933227,8849,8971
1531941026,8851,8973
1531951226,8848,8969
1531960226,8844,8965
1531969225,8845,8966
1531977624,8838,8959
1531993228,8835,8956
1532002827,8831,8952
1532011226,8830,8951
1532020226,8834,8955
1532031627,8828,8949
1532041825,8826,8947
1532051425,8824,8945
1532061625,8827,8948
1532070626,8822,8943
1532078426,8818,8939
1532096426,8812,8933
1532106026,8818,8939
1532115026,8891,9012
1532123426,8900,9021
1532132425,8907,9029
1532142024,8909,9031
1532149824,8904,9026
1532159427,8902,9024
1532167827,8899,9021
1532176827,8901,9023
1532185826,8898,9020
1532194826,8900,9022
1532204426,8901,9023
1532212826,8896,9018
1532226625,8895,9017
1532234425,8893,9015
1532243426,9048,9171
1532252427,9049,9172
1532269226,9046,9169
1532278226,9046,9168
1532287826,9048,9170
1532295626,9046,9168
1532304625,9047,9169
1532313624,9042,9163
1532320825,9037,9158
1532329227,9038,9159
1532343627,9035,9156
1532351427,9031,9152
1532360426,9030,9151
1532369426,9032,9153
1532383225,9036,9157
1532397024,9035,9156
1532404824,9041,9162
1532412025,9039,9160
1532419826,9041,9162
1532429427,9039,9160
1532437826,9035,9156
1532446827,9039,9160
1532461226,9031,9152
1532474424,9026,9147
1532481625,9020,9141
1532496024,9018,9139
1532504427,9020,9140
1532512227,9022,9142
1532520027,9015,9135
1532527826,9019,9139
1532535626,9015,9135
1532549426,9018,9138
1532562625,9011,9131
1532570425,8998,9118
1532577624,9000,9120
1532587224,8996,9116
1532605827,8995,9115
1532614826,8993,9113
1532623226,8994,9114
