DateTime,AddedIPs,RemovedIPs
1531948363,1,0
1531950351,0,1
1531952184,1,0
1531954126,1,0
1531957990,0,1
1531959869,1,2
1531961802,0,2
1531963712,1,2
1531967593,3,0
1531969488,2,1
1531971397,2,2
1531973345,2,0
1531975498,0,4
1531977429,1,1
1531979314,0,1
1531981279,1,0
1531983344,3,1
1531985303,1,0
1531987291,2,1
1531991114,1,0
1531993013,0,1
1531994941,0,2
1531996877,1,0
1531998763,3,0
1532000697,0,1
1532004533,0,1
1532006427,1,0
1532010298,1,1
1532014108,0,1
1532016101,1,0
1532017957,1,0
1532021797,1,0
1532023820,2,0
1532027467,1,0
1532031403,1,0
1532035488,1,1
1532037414,1,0
1532039334,1,1
1532041257,0,1
1532045351,0,1
1532047247,2,0
1532051336,1,1
1532053227,0,2
1532055215,1,3
1532057071,0,1
1532059016,0,4
1532063097,0,1
1532065001,1,0
1532066941,1,1
1532068827,1,1
1532070773,0,3
1532074594,2,2
1532076515,1,0
1532078490,1,1
1532080371,3,0
1532082305,1,1
1532084205,1,1
1532086133,1,1
1532088087,1,0
1532091890,1,1
1532093795,1,2
1532095735,1,1
1532101473,1,1
1532105329,1,1
1532109174,0,2
1532111069,1,1
1532113006,1,1
1532116892,0,1
1532118771,1,0
1532120682,0,2
1532122667,3,0
1532124519,0,1
1532126439,0,1
1532128604,2,0
1532130525,3,0
1532134352,1,3
1532136281,1,1
1532138188,0,1
1532140109,1,0
1532142282,1,1
1532146364,3,0
1532148341,2,0
1532150208,2,1
1532152144,1,1
1532156055,0,1
1532157882,1,0
1532159837,1,0
1532161965,0,2
1532163921,0,1
1532165794,1,1
1532167754,2,2
1532169644,0,1
1532171604,1,1
1532173465,3,0
1532175465,0,1
1532177315,2,0
1532179287,0,2
1532183131,0,1
1532188916,529,1
1532190843,0,1
1532192675,1,0
1532194645,1,0
1532196520,0,1
1532198480,0,1
1532202748,1,0
1532204661,0,1
1532208502,0,2
1532210443,1,0
1532214540,0,1
1532216432,1,4
1532218373,1,0
1532220295,1,1
1532226047,1,0
1532227969,0,1
1532231805,1,2
1532233702,1,2
1532235721,1,3
1532237814,0,1
1532239737,1,0
1532241638,1,0
1532245469,0,1
1532247404,8,1
1532249549,2,0
1532251485,4,0
1532253386,1,1
1532255453,1,1
1532257473,0,1
1532259385,0,2
1532261320,1,1
1532263222,1,0
1532265156,2,0
1532267065,1,0
1532270924,2,0
1532272831,1,0
1532274764,0,228
1532276684,1,55
1532278764,1,1
1532280751,0,1
1532282687,2,0
1532284581,1,0
1532286578,253,0
1532288434,1,0
1532290400,2,0
1532292301,4,0
1532294216,2,0
1532296124,1,3
1532299957,2,0
1532302126,0,1
1532304053,0,1
1532305965,2,2
