DateTime,AddedIPs,RemovedIPs
1527232231,16,142
1527243031,35,0
1527253831,43,72
1527267629,42,87
1527280829,83,55
1527295228,68,16
1527309628,64,80
1527324030,103,72
1527338431,38,56
1527437430,339,380
1527451830,92,24
1527466229,108,62
1527477029,42,77
1527487828,29,37
1527499231,23,63
1527510030,25,47
1527523830,62,66
1527538230,45,67
1527552629,87,70
1527563429,51,26
1527574828,54,87
1527585631,68,67
1527600030,91,0
1527613229,29,121
1527622830,23,53
1527637227,47,0
1527648632,46,40
1527658828,52,73
1527669631,37,101
1527681031,32,80
1527691230,42,27
1527702030,43,28
1527716429,86,39
1527730828,135,57
1527741629,82,54
1527753031,25,44
1527763231,38,51
1527774031,20,51
1527788431,79,39
1527802831,65,200
1527817231,45,0
1527828629,48,51
1527842433,45,29
1527853831,51,66
1527864030,69,61
1527874231,73,53
1527886829,66,0
1527900029,36,51
1527911428,25,70
1527926432,50,68
1527937829,0,90
1527952230,25,97
1527963029,0,85
1527975030,0,0
1527988228,0,0
1528002027,142,48
1528015231,56,82
1528027831,39,68
1528041631,34,53
1528052429,61,76
1528063229,43,61
1528075828,35,99
1528090227,35,93
1528104632,66,60
1528117831,53,44
1528129831,81,51
1528143030,95,26
1528155630,51,64
1528166430,26,56
1528177829,39,72
1528188032,38,68
1528200630,45,0
1528211431,32,93
1528222231,38,74
1528234230,44,28
1528246830,63,37
1528260030,76,50
1528270832,73,45
1528285232,68,49
1528299631,32,29
1528315229,44,99
1528327830,65,86
1528337430,56,92
1528348229,27,61
1528357232,27,81
1528371631,44,0
1528385429,44,35
1528396229,74,38
1528411228,106,0
1528425628,73,87
1528436429,33,70
1528447232,45,65
1528458631,30,98
1528470629,34,69
1528481430,45,0
1528495228,67,58
1528506630,54,35
1528517430,47,37
1528528231,57,35
1528539631,67,41
1528549831,68,43
1528561231,30,34
1528575032,41,44
1528587028,35,63
1528597230,27,75
1528611028,22,66
1528621832,36,102
1528632632,48,53
1528646430,28,35
1528659031,52,40
1528672230,96,30
1528683030,73,47
1528694430,59,40
1528704633,35,57
1528716631,36,46
1528729230,21,70
1528743630,34,56
1528754428,38,60
1528767029,34,54
1528781428,45,44
1528794032,59,86
1528806630,55,44
1528820430,82,36
1528831830,68,47
1528844430,54,68
1528856430,21,62
1528867829,30,72
1528882232,38,0
1528896032,36,175
1528907432,52,29
1528921230,48,25
1528932630,58,38
1528944029,80,31
1528957828,84,45
1528969830,65,48
1528981831,36,41
1528995631,47,0
1529010030,21,116
1529024430,45,74
1529037029,50,68
1529051432,33,33
1529065231,46,29
1529079630,70,27
1529091031,109,47
1529105430,73,56
1529119829,44,74
1529130628,30,53
1529143229,22,63
1529157631,22,73
1529172029,78,73
1529186430,55,24
1529197228,45,31
1529209827,61,37
1529224230,96,41
1529238030,42,47
1529252430,40,54
1529266830,33,77
1529277630,14,62
1529292027,32,105
1529306432,51,94
1529320830,41,32
1529332232,29,29
1529346629,120,31
1529359230,106,32
1529373628,63,45
1529387428,37,61
1529398232,31,42
1529409032,21,59
1529423430,29,75
1529434829,49,98
1529449229,39,32
1529463029,63,28
1529477427,56,32
1529491830,91,37
1529503232,68,62
1529517631,61,55
1529528430,38,59
1529540429,25,67
1529554829,30,101
1529565631,32,105
1529580031,69,33
1529591429,33,28
1529605829,51,25
1529620230,125,25
1529634629,92,34
1529647227,59,59
1529661631,28,61
1529676030,29,51
1529690430,33,54
1529704831,43,85
1529719228,60,58
1529733027,45,28
1529744431,45,24
1529758829,112,43
1529773231,95,48
1529783428,75,61
1529796628,35,53
1529811028,14,70
1529824831,30,68
1529835631,32,107
1529847031,49,53
1529861431,51,27
1529875230,53,33
1529887828,121,25
1529901628,96,39
1529915430,47,43
1529929831,33,53
1529944231,28,64
1529958631,37,92
1529969428,44,105
1529982029,43,40
1529996431,28,34
1530010831,50,33
1530024629,108,36
1530039029,89,36
1530053429,43,69
1530067827,29,70
1530078628,25,50
1530089431,18,96
1530100831,52,121
1530115229,38,44
1530129030,35,38
1530143429,58,21
1530157828,98,28
1530169231,82,46
1530183030,45,45
1530197429,34,51
1530208230,37,51
1530220230,59,79
1530232229,36,98
1530246028,52,38
1530257430,50,18
1530271829,37,25
1530285629,96,26
1530297030,68,24
1530307828,89,54
1530319827,43,72
1530331228,21,54
1530345631,26,0
1530360031,35,154
1530373831,44,30
1530385230,49,34
1530396630,31,22
1530409229,50,25
1530422429,91,44
1530434432,67,36
1530446430,110,54
1530457830,213,0
1530471630,54,45
1530485428,50,57
1530499230,66,193
1530511829,43,55
1530523833,46,22
1530534630,33,22
1530547229,113,42
1530556829,70,23
1530568829,74,0
1530580229,61,43
1530594628,70,46
1530609031,28,35
1530621030,36,65
1530635430,34,137
1530648030,44,49
1530662429,53,42
1530676826,63,58
1530690030,130,23
1530700828,82,24
1530715227,79,44
1530729627,77,43
1530743426,20,45
1530754826,39,63
1530765625,24,85
1530777629,49,62
1530787829,31,49
1530798029,20,0
1530811828,56,42
1530822628,79,22
1530833427,66,28
1530844827,89,30
1530859226,63,40
1530873028,36,58
1530884427,28,39
1530896428,26,147
1530909027,44,0
1530919826,22,106
1530933626,42,0
1530945628,65,83
1530958229,86,0
1530969028,59,17
1530982828,65,29
1530997228,42,58
1531009827,150,68
1531023026,37,68
1531036829,28,86
1531051229,34,68
1531065628,56,53
1531076429,2268,48
1531085428,267,33
1531094427,138,28
1531104027,85,0
1531114227,1189,30
1531128629,276,31
1531157428,152,109
1531168828,65,104
1531181428,75,87
1531195827,44,158
1531209630,316,207
1531222229,79,341
1531233628,88,0
1531245028,248,114
1531255828,234,123
1531266627,117,233
1531279227,69,0
1531291226,39,683
1531304429,28,232
1531315228,38,247
1531326628,30,306
1531335627,229,95
1531345227,360,56
1531356027,106,55
1531368625,104,52
1531381228,243,85
1531392028,175,89
1531403428,100,106
1531413627,48,177
1531424428,56,252
1531434027,24,82
1531443026,35,198
1531454425,32,373
1531464626,85,0
1531475428,213,96
1531486228,93,82
1531496428,80,51
1531506028,217,41
1531515628,263,47
1531524626,183,54
1531534226,67,132
1531546825,53,211
1531557629,31,322
1531567829,19,73
1531577429,11,143
1531585830,30,131
1531594828,59,221
1531604428,271,81
1531612827,207,36
1531623627,68,69
1531633826,102,58
1531642829,107,35
1531651829,182,0
1531661429,148,56
1531670428,49,69
1531679428,37,97
1531689027,33,236
1531698026,19,95
1531707626,33,88
1531717826,57,194
1531728028,37,132
1531738229,206,163
1531747227,149,80
1531756828,58,30
1531765827,101,63
1531774828,136,26
1531783826,182,45
1531794025,113,0
1531804826,59,106
1531815027,34,350
1531825228,21,118
1531835427,26,82
1531845626,39,87
1531855827,53,166
1531865426,73,194
1531873825,269,69
1531884626,87,57
1531893024,89,40
1531903227,82,51
1531914027,132,49
1531926027,130,91
1531933227,60,125
1531941026,50,131
1531951226,58,0
1531960226,10,176
1531969225,16,90
1531977624,26,107
1531986027,61,130
1531993228,26,225
1532002827,190,157
1532011226,135,32
1532020226,101,0
1532031627,48,66
1532041825,116,30
